INSERT INTO Course (CourseId, Department, Faculty, University) VALUES
(4041, 'Fine Arts', 'Arts', 'NAIT'),
(4042, 'Physics', 'Science', 'Athabasca University'),
(4043, 'Music', 'Arts', 'University of Calgary'),
(4044, 'Chemistry', 'Science', 'NorQuest College'),
(4045, 'Music', 'Arts', 'SAIT'),
(4046, 'English', 'Arts', 'Athabasca University'),
(4047, 'Law', 'Law', 'NorQuest College'),
(4048, 'Accounting', 'Business', 'MacEwan University'),
(4049, 'History', 'Arts', 'Mount Royal University'),
(4050, 'Law', 'Law', 'Bow Valley University'),
(4051, 'History', 'Arts', 'SAIT'),
(4052, 'Fine Arts', 'Arts', 'NorQuest College'),
(4053, 'Chemistry', 'Science', 'NAIT'),
(4054, 'Computer Science', 'Science', 'University of Alberta'),
(4055, 'History', 'Arts', 'SAIT'),
(4056, 'Fine Arts', 'Arts', 'MacEwan University'),
(4057, 'Music', 'Arts', 'NorQuest College'),
(4058, 'Fine Arts', 'Arts', 'NAIT'),
(4059, 'Math', 'Science', 'Athabasca University'),
(4060, 'Drama', 'Arts', 'MacEwan University'),
(4061, 'Psychology', 'Science', 'NorQuest College'),
(4062, 'Psychology', 'Science', 'University of Alberta'),
(4063, 'Fine Arts', 'Arts', 'Mount Royal University'),
(4064, 'Math', 'Science', 'MacEwan University'),
(4065, 'Math', 'Science', 'MacEwan University'),
(4066, 'Fine Arts', 'Arts', 'MacEwan University'),
(4067, 'Economics', 'Business', 'Athabasca University'),
(4068, 'Drama', 'Arts', 'NorQuest College'),
(4069, 'Music', 'Arts', 'Athabasca University'),
(4070, 'English', 'Arts', 'MacEwan University'),
(4071, 'Law', 'Law', 'NAIT'),
(4072, 'Biology', 'Science', 'SAIT'),
(4073, 'Film', 'Arts', 'University of Calgary'),
(4074, 'Fine Arts', 'Arts', 'Mount Royal University'),
(4075, 'Law', 'Law', 'SAIT'),
(4076, 'Film', 'Arts', 'Mount Royal University'),
(4077, 'English', 'Arts', 'University of Alberta'),
(4078, 'Math', 'Science', 'MacEwan University'),
(4079, 'Biology', 'Science', 'University of Calgary'),
(4080, 'Music', 'Arts', 'Mount Royal University'),
(4081, 'Accounting', 'Business', 'NAIT'),
(4082, 'Psychology', 'Science', 'NAIT'),
(4083, 'English', 'Arts', 'Athabasca University'),
(4084, 'Biology', 'Science', 'University of Alberta'),
(4085, 'Biology', 'Science', 'SAIT'),
(4086, 'Fine Arts', 'Arts', 'MacEwan University'),
(4087, 'Psychology', 'Science', 'Bow Valley University'),
(4088, 'Biology', 'Science', 'Athabasca University'),
(4089, 'English', 'Arts', 'Bow Valley University'),
(4090, 'Drama', 'Arts', 'NorQuest College'),
(4091, 'History', 'Arts', 'Athabasca University'),
(4092, 'Math', 'Science', 'NorQuest College'),
(4093, 'Economics', 'Business', 'NorQuest College'),
(4094, 'Physics', 'Science', 'NAIT'),
(4095, 'Music', 'Arts', 'Bow Valley University'),
(4096, 'Biology', 'Science', 'SAIT'),
(4097, 'Physics', 'Science', 'University of Calgary'),
(4098, 'History', 'Arts', 'University of Alberta'),
(4099, 'Drama', 'Arts', 'Bow Valley University'),
(4100, 'English', 'Arts', 'NAIT'),
(4101, 'Economics', 'Business', 'NAIT'),
(4102, 'Chemistry', 'Science', 'Athabasca University'),
(4103, 'Chemistry', 'Science', 'Bow Valley University'),
(4104, 'Computer Science', 'Science', 'Athabasca University'),
(4105, 'Accounting', 'Business', 'Athabasca University'),
(4106, 'Accounting', 'Business', 'NorQuest College'),
(4107, 'Math', 'Science', 'University of Alberta'),
(4108, 'Chemistry', 'Science', 'University of Calgary'),
(4109, 'Computer Science', 'Science', 'University of Calgary'),
(4110, 'Math', 'Science', 'SAIT'),
(4111, 'Biology', 'Science', 'NAIT'),
(4112, 'History', 'Arts', 'SAIT'),
(4113, 'Psychology', 'Science', 'University of Calgary'),
(4114, 'History', 'Arts', 'SAIT'),
(4115, 'Psychology', 'Science', 'University of Alberta'),
(4116, 'Music', 'Arts', 'SAIT'),
(4117, 'Math', 'Science', 'NorQuest College'),
(4118, 'Biology', 'Science', 'Bow Valley University'),
(4119, 'Film', 'Arts', 'University of Calgary'),
(4120, 'English', 'Arts', 'NorQuest College'),
(4121, 'Drama', 'Arts', 'Mount Royal University'),
(4122, 'Law', 'Law', 'Mount Royal University'),
(4123, 'Chemistry', 'Science', 'Bow Valley University'),
(4124, 'Music', 'Arts', 'Bow Valley University'),
(4125, 'Math', 'Science', 'Athabasca University'),
(4126, 'Psychology', 'Science', 'University of Calgary'),
(4127, 'Physics', 'Science', 'NAIT'),
(4128, 'Drama', 'Arts', 'NAIT'),
(4129, 'Chemistry', 'Science', 'Athabasca University'),
(4130, 'Chemistry', 'Science', 'Bow Valley University'),
(4131, 'Accounting', 'Business', 'University of Alberta'),
(4132, 'Psychology', 'Science', 'University of Alberta'),
(4133, 'Finance', 'Business', 'SAIT'),
(4134, 'Finance', 'Business', 'University of Calgary'),
(4135, 'Law', 'Law', 'NorQuest College'),
(4136, 'Computer Science', 'Science', 'NorQuest College'),
(4137, 'Film', 'Arts', 'MacEwan University'),
(4138, 'Music', 'Arts', 'Bow Valley University'),
(4139, 'Drama', 'Arts', 'Bow Valley University'),
(4140, 'Fine Arts', 'Arts', 'NorQuest College'),
(4141, 'Math', 'Science', 'University of Calgary'),
(4142, 'Finance', 'Business', 'MacEwan University'),
(4143, 'History', 'Arts', 'University of Calgary'),
(4144, 'Accounting', 'Business', 'University of Calgary'),
(4145, 'Psychology', 'Science', 'Athabasca University'),
(4146, 'Finance', 'Business', 'Athabasca University'),
(4147, 'Law', 'Law', 'NorQuest College'),
(4148, 'Accounting', 'Business', 'University of Calgary'),
(4149, 'Law', 'Law', 'NorQuest College'),
(4150, 'Law', 'Law', 'NorQuest College'),
(4151, 'Math', 'Science', 'Mount Royal University'),
(4152, 'Finance', 'Business', 'MacEwan University'),
(4153, 'Computer Science', 'Science', 'SAIT'),
(4154, 'Drama', 'Arts', 'NorQuest College'),
(4155, 'Chemistry', 'Science', 'NorQuest College'),
(4156, 'English', 'Arts', 'University of Alberta'),
(4157, 'Biology', 'Science', 'Mount Royal University'),
(4158, 'Music', 'Arts', 'NAIT'),
(4159, 'Finance', 'Business', 'Athabasca University'),
(4160, 'Biology', 'Science', 'Bow Valley University'),
(4161, 'Math', 'Science', 'MacEwan University'),
(4162, 'History', 'Arts', 'University of Calgary'),
(4163, 'English', 'Arts', 'SAIT'),
(4164, 'Chemistry', 'Science', 'SAIT'),
(4165, 'History', 'Arts', 'NAIT'),
(4166, 'Psychology', 'Science', 'Bow Valley University'),
(4167, 'Fine Arts', 'Arts', 'Athabasca University'),
(4168, 'Physics', 'Science', 'University of Alberta'),
(4169, 'Biology', 'Science', 'NAIT'),
(4170, 'Psychology', 'Science', 'NorQuest College'),
(4171, 'Math', 'Science', 'SAIT'),
(4172, 'Music', 'Arts', 'NAIT'),
(4173, 'Music', 'Arts', 'Mount Royal University'),
(4174, 'Psychology', 'Science', 'Athabasca University'),
(4175, 'Chemistry', 'Science', 'MacEwan University'),
(4176, 'Computer Science', 'Science', 'MacEwan University'),
(4177, 'Physics', 'Science', 'NorQuest College'),
(4178, 'Fine Arts', 'Arts', 'Athabasca University'),
(4179, 'Fine Arts', 'Arts', 'NorQuest College'),
(4180, 'Accounting', 'Business', 'MacEwan University'),
(4181, 'Math', 'Science', 'MacEwan University'),
(4182, 'Economics', 'Business', 'NorQuest College'),
(4183, 'Physics', 'Science', 'MacEwan University'),
(4184, 'Physics', 'Science', 'University of Calgary'),
(4185, 'History', 'Arts', 'Bow Valley University'),
(4186, 'Drama', 'Arts', 'University of Alberta'),
(4187, 'English', 'Arts', 'NorQuest College'),
(4188, 'Law', 'Law', 'SAIT'),
(4189, 'Fine Arts', 'Arts', 'Mount Royal University'),
(4190, 'Chemistry', 'Science', 'NAIT'),
(4191, 'Film', 'Arts', 'Athabasca University'),
(4192, 'Accounting', 'Business', 'NorQuest College'),
(4193, 'History', 'Arts', 'Mount Royal University'),
(4194, 'English', 'Arts', 'Athabasca University'),
(4195, 'Math', 'Science', 'Mount Royal University'),
(4196, 'Finance', 'Business', 'University of Calgary'),
(4197, 'Math', 'Science', 'MacEwan University'),
(4198, 'Law', 'Law', 'MacEwan University'),
(4199, 'Psychology', 'Science', 'Bow Valley University'),
(4200, 'Biology', 'Science', 'Mount Royal University'),
(4201, 'Drama', 'Arts', 'Athabasca University'),
(4202, 'Film', 'Arts', 'SAIT'),
(4203, 'English', 'Arts', 'SAIT'),
(4204, 'Music', 'Arts', 'University of Alberta'),
(4205, 'Chemistry', 'Science', 'MacEwan University'),
(4206, 'Physics', 'Science', 'MacEwan University'),
(4207, 'Psychology', 'Science', 'MacEwan University'),
(4208, 'Biology', 'Science', 'Mount Royal University'),
(4209, 'Law', 'Law', 'SAIT'),
(4210, 'Chemistry', 'Science', 'Mount Royal University'),
(4211, 'History', 'Arts', 'NorQuest College'),
(4212, 'English', 'Arts', 'Athabasca University'),
(4213, 'Film', 'Arts', 'Athabasca University'),
(4214, 'Music', 'Arts', 'Bow Valley University'),
(4215, 'Law', 'Law', 'Mount Royal University'),
(4216, 'Chemistry', 'Science', 'SAIT'),
(4217, 'Film', 'Arts', 'NAIT'),
(4218, 'Finance', 'Business', 'Bow Valley University'),
(4219, 'Economics', 'Business', 'NAIT'),
(4220, 'Math', 'Science', 'SAIT'),
(4221, 'English', 'Arts', 'Athabasca University'),
(4222, 'Fine Arts', 'Arts', 'SAIT'),
(4223, 'Finance', 'Business', 'Athabasca University'),
(4224, 'Chemistry', 'Science', 'Mount Royal University'),
(4225, 'Law', 'Law', 'NorQuest College'),
(4226, 'Economics', 'Business', 'SAIT'),
(4227, 'Law', 'Law', 'Bow Valley University'),
(4228, 'History', 'Arts', 'MacEwan University'),
(4229, 'Accounting', 'Business', 'SAIT'),
(4230, 'Film', 'Arts', 'NAIT'),
(4231, 'Computer Science', 'Science', 'Athabasca University'),
(4232, 'Physics', 'Science', 'Athabasca University'),
(4233, 'Psychology', 'Science', 'Bow Valley University'),
(4234, 'Psychology', 'Science', 'MacEwan University'),
(4235, 'Film', 'Arts', 'Athabasca University'),
(4236, 'Law', 'Law', 'NorQuest College'),
(4237, 'Physics', 'Science', 'Mount Royal University'),
(4238, 'History', 'Arts', 'Bow Valley University'),
(4239, 'Finance', 'Business', 'NAIT'),
(4240, 'Music', 'Arts', 'SAIT'),
(4241, 'Math', 'Science', 'MacEwan University'),
(4242, 'Law', 'Law', 'NAIT'),
(4243, 'Physics', 'Science', 'Bow Valley University'),
(4244, 'Math', 'Science', 'University of Calgary'),
(4245, 'Chemistry', 'Science', 'Athabasca University'),
(4246, 'English', 'Arts', 'NorQuest College'),
(4247, 'Economics', 'Business', 'Bow Valley University'),
(4248, 'Computer Science', 'Science', 'University of Alberta'),
(4249, 'Chemistry', 'Science', 'NorQuest College'),
(4250, 'Finance', 'Business', 'Mount Royal University'),
(4251, 'Biology', 'Science', 'NorQuest College'),
(4252, 'Law', 'Law', 'NAIT'),
(4253, 'Biology', 'Science', 'NAIT'),
(4254, 'History', 'Arts', 'Mount Royal University'),
(4255, 'Finance', 'Business', 'SAIT'),
(4256, 'Biology', 'Science', 'NorQuest College'),
(4257, 'Psychology', 'Science', 'University of Calgary'),
(4258, 'Physics', 'Science', 'Athabasca University'),
(4259, 'Physics', 'Science', 'Mount Royal University'),
(4260, 'Music', 'Arts', 'SAIT'),
(4261, 'Finance', 'Business', 'NAIT'),
(4262, 'Fine Arts', 'Arts', 'Athabasca University'),
(4263, 'Law', 'Law', 'Athabasca University'),
(4264, 'Psychology', 'Science', 'Athabasca University'),
(4265, 'Math', 'Science', 'University of Calgary'),
(4266, 'English', 'Arts', 'University of Calgary'),
(4267, 'Film', 'Arts', 'University of Calgary'),
(4268, 'Physics', 'Science', 'SAIT'),
(4269, 'Film', 'Arts', 'Athabasca University'),
(4270, 'Math', 'Science', 'Athabasca University'),
(4271, 'Music', 'Arts', 'NAIT'),
(4272, 'Finance', 'Business', 'NAIT'),
(4273, 'Psychology', 'Science', 'NorQuest College'),
(4274, 'Fine Arts', 'Arts', 'Athabasca University'),
(4275, 'Economics', 'Business', 'NAIT'),
(4276, 'Physics', 'Science', 'NAIT'),
(4277, 'Physics', 'Science', 'Bow Valley University'),
(4278, 'English', 'Arts', 'University of Alberta'),
(4279, 'Math', 'Science', 'Athabasca University'),
(4280, 'Finance', 'Business', 'Mount Royal University'),
(4281, 'Music', 'Arts', 'University of Calgary'),
(4282, 'Finance', 'Business', 'Bow Valley University'),
(4283, 'Accounting', 'Business', 'Mount Royal University'),
(4284, 'History', 'Arts', 'NAIT'),
(4285, 'English', 'Arts', 'Mount Royal University'),
(4286, 'Psychology', 'Science', 'MacEwan University'),
(4287, 'Economics', 'Business', 'NorQuest College'),
(4288, 'Fine Arts', 'Arts', 'Athabasca University'),
(4289, 'History', 'Arts', 'NAIT'),
(4290, 'English', 'Arts', 'NAIT'),
(4291, 'Finance', 'Business', 'Athabasca University'),
(4292, 'Psychology', 'Science', 'NorQuest College'),
(4293, 'Law', 'Law', 'MacEwan University'),
(4294, 'Biology', 'Science', 'Athabasca University'),
(4295, 'English', 'Arts', 'MacEwan University'),
(4296, 'English', 'Arts', 'SAIT'),
(4297, 'Accounting', 'Business', 'Athabasca University'),
(4298, 'Fine Arts', 'Arts', 'NAIT'),
(4299, 'Film', 'Arts', 'University of Alberta'),
(4300, 'Psychology', 'Science', 'MacEwan University'),
(4301, 'Law', 'Law', 'University of Calgary'),
(4302, 'Accounting', 'Business', 'Athabasca University'),
(4303, 'Law', 'Law', 'Athabasca University'),
(4304, 'Film', 'Arts', 'University of Alberta'),
(4305, 'Biology', 'Science', 'Mount Royal University'),
(4306, 'History', 'Arts', 'Athabasca University'),
(4307, 'Fine Arts', 'Arts', 'MacEwan University'),
(4308, 'Finance', 'Business', 'NorQuest College'),
(4309, 'Film', 'Arts', 'Athabasca University'),
(4310, 'Law', 'Law', 'NAIT'),
(4311, 'Accounting', 'Business', 'Bow Valley University'),
(4312, 'Law', 'Law', 'Athabasca University'),
(4313, 'Psychology', 'Science', 'Bow Valley University'),
(4314, 'Accounting', 'Business', 'Bow Valley University'),
(4315, 'Fine Arts', 'Arts', 'University of Calgary'),
(4316, 'Chemistry', 'Science', 'Athabasca University'),
(4317, 'Chemistry', 'Science', 'University of Calgary'),
(4318, 'Law', 'Law', 'MacEwan University'),
(4319, 'Chemistry', 'Science', 'Athabasca University'),
(4320, 'Film', 'Arts', 'Bow Valley University'),
(4321, 'Drama', 'Arts', 'University of Alberta'),
(4322, 'History', 'Arts', 'NorQuest College'),
(4323, 'Finance', 'Business', 'Mount Royal University'),
(4324, 'Physics', 'Science', 'SAIT'),
(4325, 'Finance', 'Business', 'Mount Royal University'),
(4326, 'Biology', 'Science', 'University of Alberta'),
(4327, 'Chemistry', 'Science', 'Mount Royal University'),
(4328, 'Biology', 'Science', 'NorQuest College'),
(4329, 'Music', 'Arts', 'Bow Valley University'),
(4330, 'Drama', 'Arts', 'MacEwan University'),
(4331, 'Physics', 'Science', 'Mount Royal University'),
(4332, 'Law', 'Law', 'SAIT'),
(4333, 'Math', 'Science', 'Mount Royal University'),
(4334, 'Math', 'Science', 'University of Calgary'),
(4335, 'Law', 'Law', 'Mount Royal University'),
(4336, 'Biology', 'Science', 'Bow Valley University'),
(4337, 'Chemistry', 'Science', 'Athabasca University'),
(4338, 'Psychology', 'Science', 'Bow Valley University'),
(4339, 'English', 'Arts', 'Mount Royal University'),
(4340, 'Accounting', 'Business', 'SAIT'),
(4341, 'Drama', 'Arts', 'NAIT'),
(4342, 'Law', 'Law', 'University of Alberta'),
(4343, 'Accounting', 'Business', 'NAIT'),
(4344, 'Film', 'Arts', 'University of Calgary'),
(4345, 'Psychology', 'Science', 'University of Calgary'),
(4346, 'Fine Arts', 'Arts', 'SAIT'),
(4347, 'Drama', 'Arts', 'University of Alberta'),
(4348, 'Math', 'Science', 'NorQuest College'),
(4349, 'Law', 'Law', 'Athabasca University'),
(4350, 'Biology', 'Science', 'University of Alberta'),
(4351, 'History', 'Arts', 'MacEwan University'),
(4352, 'Computer Science', 'Science', 'SAIT'),
(4353, 'Psychology', 'Science', 'Athabasca University'),
(4354, 'Music', 'Arts', 'Mount Royal University'),
(4355, 'Film', 'Arts', 'Mount Royal University'),
(4356, 'Drama', 'Arts', 'University of Alberta'),
(4357, 'History', 'Arts', 'Mount Royal University'),
(4358, 'Music', 'Arts', 'MacEwan University'),
(4359, 'Film', 'Arts', 'SAIT'),
(4360, 'Law', 'Law', 'Bow Valley University'),
(4361, 'Chemistry', 'Science', 'Mount Royal University'),
(4362, 'Film', 'Arts', 'Athabasca University'),
(4363, 'Physics', 'Science', 'Athabasca University'),
(4364, 'English', 'Arts', 'University of Calgary'),
(4365, 'History', 'Arts', 'University of Alberta'),
(4366, 'English', 'Arts', 'University of Calgary'),
(4367, 'Physics', 'Science', 'SAIT'),
(4368, 'Economics', 'Business', 'NorQuest College'),
(4369, 'Biology', 'Science', 'Bow Valley University'),
(4370, 'Law', 'Law', 'SAIT'),
(4371, 'History', 'Arts', 'Bow Valley University'),
(4372, 'Math', 'Science', 'Mount Royal University'),
(4373, 'Economics', 'Business', 'MacEwan University'),
(4374, 'Film', 'Arts', 'Bow Valley University'),
(4375, 'Drama', 'Arts', 'University of Alberta'),
(4376, 'Fine Arts', 'Arts', 'SAIT'),
(4377, 'Drama', 'Arts', 'University of Alberta'),
(4378, 'Drama', 'Arts', 'Mount Royal University'),
(4379, 'English', 'Arts', 'NorQuest College'),
(4380, 'History', 'Arts', 'Mount Royal University'),
(4381, 'Computer Science', 'Science', 'University of Calgary'),
(4382, 'Math', 'Science', 'University of Calgary'),
(4383, 'Math', 'Science', 'Bow Valley University'),
(4384, 'Music', 'Arts', 'Bow Valley University'),
(4385, 'Math', 'Science', 'MacEwan University'),
(4386, 'Finance', 'Business', 'MacEwan University'),
(4387, 'Biology', 'Science', 'Athabasca University'),
(4388, 'Computer Science', 'Science', 'MacEwan University'),
(4389, 'Accounting', 'Business', 'Bow Valley University'),
(4390, 'Physics', 'Science', 'University of Calgary'),
(4391, 'Accounting', 'Business', 'SAIT'),
(4392, 'Chemistry', 'Science', 'Mount Royal University'),
(4393, 'Music', 'Arts', 'Athabasca University'),
(4394, 'Chemistry', 'Science', 'SAIT'),
(4395, 'Chemistry', 'Science', 'SAIT'),
(4396, 'Law', 'Law', 'University of Calgary'),
(4397, 'Law', 'Law', 'SAIT'),
(4398, 'Physics', 'Science', 'NAIT'),
(4399, 'Computer Science', 'Science', 'NorQuest College'),
(4400, 'Drama', 'Arts', 'Athabasca University'),
(4401, 'Law', 'Law', 'MacEwan University'),
(4402, 'Finance', 'Business', 'University of Calgary'),
(4403, 'Computer Science', 'Science', 'Mount Royal University'),
(4404, 'Accounting', 'Business', 'NorQuest College'),
(4405, 'Math', 'Science', 'NAIT'),
(4406, 'Music', 'Arts', 'University of Calgary'),
(4407, 'English', 'Arts', 'Bow Valley University'),
(4408, 'Psychology', 'Science', 'SAIT'),
(4409, 'Math', 'Science', 'Athabasca University'),
(4410, 'Chemistry', 'Science', 'University of Calgary'),
(4411, 'Math', 'Science', 'University of Calgary'),
(4412, 'Psychology', 'Science', 'Bow Valley University'),
(4413, 'Drama', 'Arts', 'NorQuest College'),
(4414, 'Economics', 'Business', 'University of Alberta'),
(4415, 'Music', 'Arts', 'University of Alberta'),
(4416, 'Drama', 'Arts', 'NorQuest College'),
(4417, 'Psychology', 'Science', 'NAIT'),
(4418, 'Chemistry', 'Science', 'University of Calgary'),
