INSERT INTO Student (StudentId, Major, Gender) VALUES
(109543, 'Accounting', 'Female'),
(109544, 'Finance', 'Male'),
(109545, 'Finance', 'Female'),
(109546, 'History', 'Female'),
(109547, 'Accounting', 'Female'),
(109548, 'Math', 'Male'),
(109549, 'Accounting', 'Female'),
(109550, 'Economics', 'Female'),
(109551, 'Film', 'Male'),
(109552, 'Accounting', 'Male'),
(109553, 'Computer Science', 'Male'),
(109554, 'Accounting', 'Female'),
(109555, 'Computer Science', 'Female'),
(109556, 'Biology', 'Male'),
(109557, 'History', 'Male'),
(109558, 'Finance', 'Female'),
(109559, 'Biology', 'Female'),
(109560, 'Biology', 'Male'),
(109561, 'Chemistry', 'Male'),
(109562, 'Fine Arts', 'Female'),
(109563, 'Economics', 'Non-binary'),
(109564, 'Music', 'Female'),
(109565, 'Math', 'Female'),
(109566, 'Fine Arts', 'Female'),
(109567, 'Accounting', 'Male'),
(109568, 'History', 'Male'),
(109569, 'Computer Science', 'Female'),
(109570, 'Law', 'Male'),
(109571, 'English', 'Female'),
(109572, 'Music', 'Non-binary'),
(109573, 'Finance', 'Female'),
(109574, 'Fine Arts', 'Female'),
(109575, 'Film', 'Male'),
(109576, 'Computer Science', 'Male'),
(109577, 'English', 'Male'),
(109578, 'Fine Arts', 'Male'),
(109579, 'Computer Science', 'Male'),
(109580, 'Fine Arts', 'Female'),
(109581, 'Accounting', 'Non-binary'),
(109582, 'History', 'Male'),
(109583, 'Computer Science', 'Male'),
(109584, 'English', 'Male'),
(109585, 'Finance', 'Female'),
(109586, 'Drama', 'Male'),
(109587, 'Drama', 'Female'),
(109588, 'Physics', 'Female'),
(109589, 'Psychology', 'Female'),
(109590, 'Chemistry', 'Female'),
(109591, 'Music', 'Male'),
(109592, 'Film', 'Female'),
(109593, 'Math', 'Female'),
(109594, 'Drama', 'Female'),
(109595, 'Law', 'Male'),
(109596, 'Film', 'Female'),
(109597, 'Physics', 'Female'),
(109598, 'Fine Arts', 'Male'),
(109599, 'English', 'Male'),
(109600, 'Law', 'Female'),
(109601, 'Economics', 'Male'),
(109602, 'Film', 'Female'),
(109603, 'Fine Arts', 'Male'),
(109604, 'Drama', 'Male'),
(109605, 'English', 'Female'),
(109606, 'Law', 'Male'),
(109607, 'Computer Science', 'Male'),
(109608, 'Music', 'Female'),
(109609, 'Biology', 'Female'),
(109610, 'Fine Arts', 'Male'),
(109611, 'Math', 'Male'),
(109612, 'Finance', 'Female'),
(109613, 'English', 'Female'),
(109614, 'Physics', 'Female'),
(109615, 'Psychology', 'Male'),
(109616, 'Music', 'Male'),
(109617, 'Law', 'Female'),
(109618, 'Music', 'Female'),
(109619, 'Economics', 'Male'),
(109620, 'History', 'Female'),
(109621, 'Biology', 'Female'),
(109622, 'Law', 'Female'),
(109623, 'Economics', 'Male'),
(109624, 'Drama', 'Male'),
(109625, 'Fine Arts', 'Male'),
(109626, 'Fine Arts', 'Female'),
(109627, 'Music', 'Male'),
(109628, 'Drama', 'Female'),
(109629, 'Biology', 'Female'),
(109630, 'Biology', 'Female'),
(109631, 'Fine Arts', 'Male'),
(109632, 'Economics', 'Female'),
(109633, 'Finance', 'Female'),
(109634, 'Finance', 'Male'),
(109635, 'Finance', 'Male'),
(109636, 'Law', 'Male'),
(109637, 'Drama', 'Male'),
(109638, 'History', 'Non-binary'),
(109639, 'Math', 'Female'),
(109640, 'Finance', 'Male'),
(109641, 'Math', 'Male'),
(109642, 'Computer Science', 'Male'),
(109643, 'Film', 'Female'),
(109644, 'Accounting', 'Male'),
(109645, 'Psychology', 'Male'),
(109646, 'Math', 'Male'),
(109647, 'Computer Science', 'Male'),
(109648, 'Fine Arts', 'Male'),
(109649, 'Music', 'Female'),
(109650, 'Law', 'Male'),
(109651, 'Drama', 'Female'),
(109652, 'English', 'Male'),
(109653, 'Psychology', 'Female'),
(109654, 'Drama', 'Male'),
(109655, 'English', 'Male'),
(109656, 'Economics', 'Female'),
(109657, 'English', 'Female'),
(109658, 'History', 'Female'),
(109659, 'Drama', 'Female'),
(109660, 'Accounting', 'Female'),
(109661, 'Physics', 'Female'),
(109662, 'Film', 'Female'),
(109663, 'Computer Science', 'Female'),
(109664, 'Fine Arts', 'Male'),
(109665, 'Finance', 'Female'),
(109666, 'Music', 'Female'),
(109667, 'English', 'Male'),
(109668, 'Film', 'Female'),
(109669, 'Psychology', 'Female'),
(109670, 'Chemistry', 'Female'),
(109671, 'Film', 'Male'),
(109672, 'Drama', 'Male'),
(109673, 'Accounting', 'Male'),
(109674, 'Chemistry', 'Female'),
(109675, 'Film', 'Female'),
(109676, 'Finance', 'Male'),
(109677, 'English', 'Male'),
(109678, 'Fine Arts', 'Male'),
(109679, 'Computer Science', 'Female'),
(109680, 'Chemistry', 'Female'),
(109681, 'English', 'Female'),
(109682, 'Drama', 'Female'),
(109683, 'Finance', 'Male'),
(109684, 'Psychology', 'Male'),
(109685, 'Law', 'Female'),
(109686, 'Accounting', 'Female'),
(109687, 'Psychology', 'Male'),
(109688, 'Economics', 'Female'),
(109689, 'Computer Science', 'Male'),
(109690, 'Accounting', 'Male'),
(109691, 'Accounting', 'Male'),
(109692, 'Economics', 'Male'),
(109693, 'Computer Science', 'Male'),
(109694, 'English', 'Female'),
(109695, 'Math', 'Female'),
(109696, 'Music', 'Female'),
(109697, 'Physics', 'Male'),
(109698, 'Music', 'Male'),
(109699, 'English', 'Female'),
(109700, 'Film', 'Male'),
(109701, 'Psychology', 'Female'),
(109702, 'Chemistry', 'Male'),
(109703, 'History', 'Female'),
(109704, 'History', 'Male'),
(109705, 'Computer Science', 'Female'),
(109706, 'English', 'Non-binary'),
(109707, 'Math', 'Female'),
(109708, 'Physics', 'Female'),
(109709, 'History', 'Male'),
(109710, 'Fine Arts', 'Male'),
(109711, 'Fine Arts', 'Male'),
(109712, 'Biology', 'Male'),
(109713, 'Computer Science', 'Non-binary'),
(109714, 'History', 'Male'),
(109715, 'Film', 'Male'),
(109716, 'Law', 'Male'),
(109717, 'Accounting', 'Female'),
(109718, 'Economics', 'Female'),
(109719, 'Computer Science', 'Female'),
(109720, 'Chemistry', 'Male'),
(109721, 'Drama', 'Male'),
(109722, 'Biology', 'Female'),
(109723, 'Psychology', 'Male'),
(109724, 'Drama', 'Female'),
(109725, 'Film', 'Male'),
(109726, 'Chemistry', 'Male'),
(109727, 'Law', 'Male'),
(109728, 'History', 'Female'),
(109729, 'English', 'Male'),
(109730, 'Psychology', 'Female'),
(109731, 'Biology', 'Male'),
(109732, 'Film', 'Female'),
(109733, 'Psychology', 'Female'),
(109734, 'Biology', 'Male'),
(109735, 'Psychology', 'Female'),
(109736, 'Biology', 'Female'),
(109737, 'Music', 'Female'),
(109738, 'Law', 'Non-binary'),
(109739, 'Finance', 'Female'),
(109740, 'Chemistry', 'Male'),
(109741, 'Biology', 'Female'),
(109742, 'History', 'Male'),
(109743, 'English', 'Male'),
(109744, 'History', 'Female'),
(109745, 'Drama', 'Male'),
(109746, 'Finance', 'Non-binary'),
(109747, 'Biology', 'Male'),
(109748, 'Psychology', 'Female'),
(109749, 'Accounting', 'Female'),
(109750, 'Psychology', 'Female'),
(109751, 'Physics', 'Male'),
(109752, 'Biology', 'Male'),
(109753, 'English', 'Female'),
(109754, 'Film', 'Male'),
(109755, 'Physics', 'Male'),
(109756, 'Film', 'Female'),
(109757, 'Economics', 'Female'),
(109758, 'Math', 'Male'),
(109759, 'Law', 'Male'),
(109760, 'Psychology', 'Male'),
(109761, 'Film', 'Female'),
(109762, 'Chemistry', 'Male'),
(109763, 'Physics', 'Male'),
(109764, 'Computer Science', 'Female'),
(109765, 'English', 'Female'),
(109766, 'Accounting', 'Male'),
(109767, 'Film', 'Female'),
(109768, 'English', 'Female'),
(109769, 'Computer Science', 'Male'),
(109770, 'English', 'Female'),
(109771, 'Math', 'Male'),
(109772, 'English', 'Male'),
(109773, 'Music', 'Male'),
(109774, 'Psychology', 'Female'),
(109775, 'Law', 'Female'),
(109776, 'Music', 'Female'),
(109777, 'Fine Arts', 'Male'),
(109778, 'Fine Arts', 'Female'),
(109779, 'Accounting', 'Male'),
(109780, 'Law', 'Male'),
(109781, 'Accounting', 'Male'),
(109782, 'Psychology', 'Male'),
(109783, 'Physics', 'Male'),
(109784, 'History', 'Male'),
(109785, 'Economics', 'Non-binary'),
(109786, 'Economics', 'Female'),
(109787, 'Music', 'Female'),
(109788, 'Computer Science', 'Male'),
(109789, 'Computer Science', 'Female'),
(109790, 'Accounting', 'Female'),
(109791, 'Film', 'Female'),
(109792, 'Economics', 'Female'),
(109793, 'Finance', 'Male'),
(109794, 'Math', 'Female'),
(109795, 'Law', 'Male'),
(109796, 'Psychology', 'Male'),
(109797, 'Accounting', 'Female'),
(109798, 'Finance', 'Male'),
(109799, 'Music', 'Male'),
(109800, 'Biology', 'Male'),
(109801, 'History', 'Female'),
(109802, 'Accounting', 'Male'),
(109803, 'Psychology', 'Female'),
(109804, 'Fine Arts', 'Female'),
(109805, 'Economics', 'Male'),
(109806, 'Computer Science', 'Female'),
(109807, 'History', 'Female'),
(109808, 'Music', 'Female'),
(109809, 'Physics', 'Male'),
(109810, 'Economics', 'Female'),
(109811, 'Drama', 'Female'),
(109812, 'Biology', 'Male'),
(109813, 'Biology', 'Male'),
(109814, 'Biology', 'Female'),
(109815, 'Chemistry', 'Female'),
(109816, 'Music', 'Female'),
(109817, 'Music', 'Female'),
(109818, 'Finance', 'Male'),
(109819, 'Psychology', 'Male'),
(109820, 'English', 'Female'),
(109821, 'Drama', 'Female'),
(109822, 'Psychology', 'Male'),
(109823, 'Economics', 'Male'),
(109824, 'Finance', 'Male'),
(109825, 'Computer Science', 'Female'),
(109826, 'History', 'Male'),
(109827, 'Physics', 'Male'),
(109828, 'English', 'Female'),
(109829, 'Accounting', 'Male'),
(109830, 'Film', 'Female'),
(109831, 'Economics', 'Male'),
(109832, 'Psychology', 'Male'),
(109833, 'Music', 'Female'),
(109834, 'Accounting', 'Male'),
(109835, 'History', 'Female'),
(109836, 'Economics', 'Female'),
(109837, 'Music', 'Male'),
(109838, 'Physics', 'Female'),
(109839, 'Chemistry', 'Female'),
(109840, 'Physics', 'Male'),
(109841, 'Music', 'Male'),
(109842, 'Economics', 'Female'),
(109843, 'Biology', 'Female'),
(109844, 'Computer Science', 'Female'),
(109845, 'History', 'Female'),
(109846, 'Physics', 'Female'),
(109847, 'Law', 'Female'),
(109848, 'Economics', 'Female'),
(109849, 'Law', 'Male'),
(109850, 'Psychology', 'Female'),
(109851, 'History', 'Female'),
(109852, 'Fine Arts', 'Female'),
(109853, 'Finance', 'Male'),
(109854, 'Psychology', 'Female'),
(109855, 'Music', 'Male'),
(109856, 'Psychology', 'Male'),
(109857, 'Economics', 'Female'),
(109858, 'Math', 'Female'),
(109859, 'Music', 'Female'),
(109860, 'English', 'Male'),
(109861, 'Biology', 'Male'),
(109862, 'Physics', 'Female'),
(109863, 'Drama', 'Female'),
(109864, 'English', 'Male'),
(109865, 'Chemistry', 'Male'),
(109866, 'Math', 'Male'),
(109867, 'Physics', 'Male'),
(109868, 'Drama', 'Female'),
(109869, 'Chemistry', 'Female'),
(109870, 'Economics', 'Male'),
(109871, 'History', 'Male'),
(109872, 'Finance', 'Female'),
(109873, 'Music', 'Male'),
(109874, 'Finance', 'Female'),
(109875, 'History', 'Female'),
(109876, 'Fine Arts', 'Female'),
(109877, 'Drama', 'Male'),
(109878, 'Math', 'Female'),
(109879, 'Physics', 'Female'),
(109880, 'Computer Science', 'Female'),
(109881, 'History', 'Male'),
(109882, 'Film', 'Male'),
(109883, 'Computer Science', 'Female'),
(109884, 'Biology', 'Female'),
(109885, 'Computer Science', 'Male'),
(109886, 'Accounting', 'Male'),
(109887, 'History', 'Female'),
(109888, 'History', 'Female'),
(109889, 'Finance', 'Male'),
(109890, 'Chemistry', 'Female'),
(109891, 'Fine Arts', 'Female'),
(109892, 'Finance', 'Female'),
(109893, 'Economics', 'Female'),
(109894, 'Chemistry', 'Male'),
(109895, 'Accounting', 'Male'),
(109896, 'History', 'Female'),
(109897, 'Accounting', 'Male'),
(109898, 'Computer Science', 'Male'),
(109899, 'Finance', 'Male'),
(109900, 'Film', 'Male'),
(109901, 'Finance', 'Male'),
(109902, 'Computer Science', 'Male'),
(109903, 'History', 'Male'),
(109904, 'Math', 'Male'),
(109905, 'Psychology', 'Male'),
(109906, 'Economics', 'Female'),
(109907, 'Chemistry', 'Female'),
(109908, 'Law', 'Female'),
(109909, 'Biology', 'Non-binary'),
(109910, 'Economics', 'Female'),
(109911, 'Music', 'Male'),
(109912, 'Film', 'Female'),
(109913, 'Physics', 'Male'),
(109914, 'Drama', 'Male'),
(109915, 'Chemistry', 'Male'),
(109916, 'Math', 'Male'),
(109917, 'Math', 'Male'),
(109918, 'Accounting', 'Female'),
(109919, 'Film', 'Male'),
(109920, 'Music', 'Female'),
(109921, 'Law', 'Female'),
(109922, 'Biology', 'Male'),
(109923, 'Computer Science', 'Male'),
(109924, 'Law', 'Male'),
(109925, 'Drama', 'Male'),
(109926, 'Computer Science', 'Female'),
(109927, 'Biology', 'Female'),
(109928, 'Math', 'Female'),
(109929, 'History', 'Male'),
(109930, 'Physics', 'Male'),
(109931, 'Biology', 'Male'),
(109932, 'History', 'Female'),
(109933, 'Economics', 'Male'),
(109934, 'Law', 'Male'),
(109935, 'Chemistry', 'Male'),
(109936, 'Computer Science', 'Male'),
(109937, 'Film', 'Female'),
(109938, 'Drama', 'Female'),
(109939, 'English', 'Male'),
(109940, 'Economics', 'Male'),
(109941, 'Music', 'Male'),
(109942, 'Music', 'Male'),
(109943, 'Computer Science', 'Female'),
(109944, 'History', 'Female'),
(109945, 'English', 'Female'),
(109946, 'Drama', 'Female'),
(109947, 'Drama', 'Male'),
(109948, 'Economics', 'Female'),
(109949, 'Drama', 'Male'),
(109950, 'Film', 'Male'),
(109951, 'Drama', 'Male'),
(109952, 'Biology', 'Female'),
(109953, 'Fine Arts', 'Female'),
(109954, 'English', 'Female'),
(109955, 'Law', 'Female'),
(109956, 'Drama', 'Female'),
(109957, 'Math', 'Male'),
(109958, 'Economics', 'Male'),
(109959, 'Film', 'Male'),
(109960, 'History', 'Female'),
(109961, 'Math', 'Male'),
(109962, 'Drama', 'Male'),
(109963, 'History', 'Male'),
(109964, 'History', 'Male'),
(109965, 'Drama', 'Female'),
(109966, 'Math', 'Female'),
(109967, 'Biology', 'Female'),
(109968, 'Math', 'Male'),
(109969, 'Chemistry', 'Female'),
(109970, 'Finance', 'Male'),
(109971, 'Music', 'Male'),
(109972, 'Biology', 'Male'),
(109973, 'English', 'Male'),
(109974, 'Accounting', 'Male'),
(109975, 'Finance', 'Female'),
(109976, 'Law', 'Female'),
(109977, 'History', 'Female'),
(109978, 'Computer Science', 'Male'),
(109979, 'Fine Arts', 'Female'),
(109980, 'Finance', 'Male'),
(109981, 'Chemistry', 'Female'),
(109982, 'Fine Arts', 'Male'),
(109983, 'History', 'Male'),
(109984, 'Math', 'Female'),
(109985, 'Math', 'Female'),
(109986, 'Computer Science', 'Male'),
(109987, 'Law', 'Female'),
(109988, 'Psychology', 'Female'),
(109989, 'Finance', 'Female'),
(109990, 'Fine Arts', 'Male'),
(109991, 'Economics', 'Male'),
(109992, 'Law', 'Female'),
(109993, 'Film', 'Female'),
(109994, 'Drama', 'Female'),
(109995, 'Psychology', 'Non-binary'),
(109996, 'History', 'Male'),
(109997, 'Film', 'Male'),
(109998, 'Biology', 'Female'),
(109999, 'Physics', 'Female');

INSERT INTO Student (StudentId, Major, Gender) VALUES
(110000, 'Finance', 'Female'),
(110001, 'Economics', 'Female'),
(110002, 'Chemistry', 'Female'),
(110003, 'Psychology', 'Male'),
(110004, 'Accounting', 'Male'),
(110005, 'Drama', 'Female'),
(110006, 'Chemistry', 'Female'),
(110007, 'Accounting', 'Male'),
(110008, 'Physics', 'Male'),
(110009, 'Fine Arts', 'Male'),
(110010, 'Psychology', 'Female'),
(110011, 'Computer Science', 'Female'),
(110012, 'Music', 'Female'),
(110013, 'History', 'Male'),
(110014, 'Computer Science', 'Female'),
(110015, 'Computer Science', 'Female'),
(110016, 'Fine Arts', 'Female'),
(110017, 'English', 'Female'),
(110018, 'Music', 'Male'),
(110019, 'Physics', 'Male'),
(110020, 'Computer Science', 'Female'),
(110021, 'History', 'Female'),
(110022, 'English', 'Male'),
(110023, 'Drama', 'Male'),
(110024, 'Physics', 'Female'),
(110025, 'History', 'Female'),
(110026, 'Math', 'Non-binary'),
(110027, 'Economics', 'Male'),
(110028, 'History', 'Male'),
(110029, 'Film', 'Male'),
(110030, 'Economics', 'Female'),
(110031, 'Finance', 'Male'),
(110032, 'Chemistry', 'Female'),
(110033, 'Music', 'Female'),
(110034, 'Physics', 'Female'),
(110035, 'English', 'Male'),
(110036, 'Computer Science', 'Male'),
(110037, 'Fine Arts', 'Female'),
(110038, 'Music', 'Female'),
(110039, 'History', 'Male'),
(110040, 'Math', 'Male'),
(110041, 'History', 'Male'),
(110042, 'Chemistry', 'Male'),
(110043, 'Accounting', 'Male'),
(110044, 'Accounting', 'Female'),
(110045, 'Chemistry', 'Male'),
(110046, 'Law', 'Male'),
(110047, 'Finance', 'Male'),
(110048, 'Music', 'Female'),
(110049, 'Math', 'Male'),
(110050, 'Film', 'Female'),
(110051, 'Computer Science', 'Male'),
(110052, 'Chemistry', 'Male'),
(110053, 'Biology', 'Male'),
(110054, 'Fine Arts', 'Male'),
(110055, 'Drama', 'Male'),
(110056, 'Computer Science', 'Female'),
(110057, 'Film', 'Female'),
(110058, 'Finance', 'Female'),
(110059, 'Accounting', 'Male'),
(110060, 'Fine Arts', 'Male'),
(110061, 'English', 'Male'),
(110062, 'English', 'Male'),
(110063, 'History', 'Male'),
(110064, 'History', 'Female'),
(110065, 'Finance', 'Non-binary'),
(110066, 'Economics', 'Male'),
(110067, 'Film', 'Female'),
(110068, 'Accounting', 'Female'),
(110069, 'Biology', 'Female'),
(110070, 'Math', 'Female'),
(110071, 'Film', 'Male'),
(110072, 'Physics', 'Female'),
(110073, 'Economics', 'Female'),
(110074, 'Accounting', 'Female'),
(110075, 'Computer Science', 'Male'),
(110076, 'Fine Arts', 'Female'),
(110077, 'Fine Arts', 'Female'),
(110078, 'Economics', 'Non-binary'),
(110079, 'English', 'Female'),
(110080, 'Computer Science', 'Female'),
(110081, 'History', 'Male'),
(110082, 'History', 'Male'),
(110083, 'Finance', 'Male'),
(110084, 'Music', 'Female'),
(110085, 'Physics', 'Male'),
(110086, 'Biology', 'Male'),
(110087, 'Computer Science', 'Male'),
(110088, 'Chemistry', 'Female'),
(110089, 'Finance', 'Male'),
(110090, 'Accounting', 'Female'),
(110091, 'Computer Science', 'Male'),
(110092, 'Film', 'Male'),
(110093, 'Computer Science', 'Male'),
(110094, 'Fine Arts', 'Female'),
(110095, 'Film', 'Male'),
(110096, 'Economics', 'Female'),
(110097, 'Math', 'Female'),
(110098, 'Biology', 'Male'),
(110099, 'Film', 'Non-binary'),
(110100, 'Biology', 'Male'),
(110101, 'Biology', 'Female'),
(110102, 'Finance', 'Male'),
(110103, 'Psychology', 'Female'),
(110104, 'Computer Science', 'Female'),
(110105, 'Finance', 'Male'),
(110106, 'Chemistry', 'Male'),
(110107, 'Economics', 'Female'),
(110108, 'Fine Arts', 'Female'),
(110109, 'Computer Science', 'Female'),
(110110, 'English', 'Male'),
(110111, 'History', 'Male'),
(110112, 'Music', 'Male'),
(110113, 'Accounting', 'Female'),
(110114, 'English', 'Male'),
(110115, 'Physics', 'Male'),
(110116, 'Accounting', 'Male'),
(110117, 'Music', 'Male'),
(110118, 'Law', 'Female'),
(110119, 'Fine Arts', 'Male'),
(110120, 'History', 'Male'),
(110121, 'Music', 'Male'),
(110122, 'Economics', 'Female'),
(110123, 'Economics', 'Male'),
(110124, 'Fine Arts', 'Male'),
(110125, 'Film', 'Female'),
(110126, 'Finance', 'Male'),
(110127, 'Drama', 'Female'),
(110128, 'Fine Arts', 'Male'),
(110129, 'Law', 'Male'),
(110130, 'Physics', 'Female'),
(110131, 'Finance', 'Female'),
(110132, 'Fine Arts', 'Male'),
(110133, 'Accounting', 'Male'),
(110134, 'History', 'Female'),
(110135, 'History', 'Male'),
(110136, 'Finance', 'Male'),
(110137, 'History', 'Male'),
(110138, 'Math', 'Female'),
(110139, 'Math', 'Male'),
(110140, 'Accounting', 'Female'),
(110141, 'English', 'Male'),
(110142, 'Fine Arts', 'Male'),
(110143, 'Law', 'Male'),
(110144, 'Finance', 'Female'),
(110145, 'Fine Arts', 'Male'),
(110146, 'English', 'Female'),
(110147, 'Chemistry', 'Female'),
(110148, 'History', 'Non-binary'),
(110149, 'Physics', 'Female'),
(110150, 'Accounting', 'Female'),
(110151, 'Drama', 'Female'),
(110152, 'Economics', 'Male'),
(110153, 'Drama', 'Male'),
(110154, 'Fine Arts', 'Male'),
(110155, 'Physics', 'Female'),
(110156, 'Chemistry', 'Female'),
(110157, 'Physics', 'Non-binary'),
(110158, 'Economics', 'Male'),
(110159, 'English', 'Female'),
(110160, 'Biology', 'Female'),
(110161, 'Biology', 'Female'),
(110162, 'Film', 'Female'),
(110163, 'Accounting', 'Female'),
(110164, 'English', 'Male'),
(110165, 'Biology', 'Male'),
(110166, 'Accounting', 'Female'),
(110167, 'Math', 'Female'),
(110168, 'Accounting', 'Female'),
(110169, 'Computer Science', 'Female'),
(110170, 'Film', 'Female'),
(110171, 'Drama', 'Female'),
(110172, 'Film', 'Female'),
(110173, 'English', 'Female'),
(110174, 'Fine Arts', 'Female'),
(110175, 'Economics', 'Non-binary'),
(110176, 'Drama', 'Male'),
(110177, 'Music', 'Male'),
(110178, 'English', 'Male'),
(110179, 'Biology', 'Male'),
(110180, 'Law', 'Male'),
(110181, 'Physics', 'Male'),
(110182, 'History', 'Male'),
(110183, 'Chemistry', 'Male'),
(110184, 'Fine Arts', 'Female'),
(110185, 'Fine Arts', 'Female'),
(110186, 'Music', 'Female'),
(110187, 'Music', 'Male'),
(110188, 'Physics', 'Male'),
(110189, 'Biology', 'Male'),
(110190, 'Economics', 'Female'),
(110191, 'Accounting', 'Male'),
(110192, 'Physics', 'Male'),
(110193, 'Economics', 'Female'),
(110194, 'Film', 'Male'),
(110195, 'Physics', 'Male'),
(110196, 'Law', 'Female'),
